district	zone	SchoolID	SchName	SchAddress	PINCD	CRCSchAddress	Sch_Type	MuncipalityName	RuralUrban	Udise_Code	ESTDYEAR	CWSNSCH_YN	cwsn_sch_type	School_Deatils_STD	School_Deatils_Landline_Phone	School_Deatils_MobileNO	School_Incharge_Name	School_Incharge_Designation	School_Incharge_MobileNo	Respondent_Name	Respondent_Designation	Respondent_MobileNo	EMAIL	WEBSITE	School_Gender	School_Level	School_Nomenclature	LOWCLASS	HIGHCLASS	Shiftofschool	typeofschool	SCHMGT_Group	SCHMGT	minoritymanagedschool_YN	TYPEofminoritymanagedschool	MEDINSTR1	MEDINSTR2	MEDINSTR3	MEDINSTR4	MTONGUE_YN	LANG1	LANG2	LANG3	LANG4	LANG5	VISITSCRC	workdays_pre_pri	workdays_pri	WORKSDAYS_UPR	WORKSDAYS_SEC	workdays_hsec	sch_hrs_stu_pre_pri_h	sch_hrs_stu_pre_pri_m	sch_hrs_stu_pri_h	sch_hrs_stu_pri_m	sch_hrs_stu_upr_h	sch_hrs_stu_upr_m	sch_hrs_stu_sec_h	sch_hrs_stu_sec_m	sch_hrs_stu_hsec_h	sch_hrs_stu_hsec_m	sch_hrs_tch_pre_pri_h	sch_hrs_tch_pre_pri_m	sch_hrs_tch_pri_h	sch_hrs_tch_pri_m	sch_hrs_tch_upr_h	sch_hrs_tch_upr_m	sch_hrs_tch_sec_h	sch_hrs_tch_sec_m	sch_hrs_tch_hsec_h	sch_hrs_tch_hsec_m
South West B	21	1821020	Govt. Sarvodaya Kanya Vidyalaya	"Raj Nagar-II, Palam Colony, New Delhi"	110077	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114202	1990	No		11	25364133	9278944428	MRS. PRATIMA KANWAT	Head Master/Principal	9278944428	MRS. PRATIMA KANWAT	Head of the School/In-Charge	9278944428	skvrajnagarii1821020@gmail.com	http://edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	22	210	210	220	220	220	5	0	5	0	5	30	5	30	5	30	6	10	6	10	6	10	6	10	6	10
South West B	21	1821022	Govt. Sarvodaya Kanya Vidyalaya	Samalka New Delhi	110037	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114303	1987	No		11	20897296	9810595157	POONAM YADAV	Head Master/Principal	9810595157	ASHA YADAV	Teacher	9873073877	skvsamalka1821022@gmail.com	https://www.edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	22	210	210	220	220	220	5	0	5	0	5	30	5	30	5	30	6	15	6	15	6	15	6	15	6	15
South West B	21	1821024	Govt. Co-ed. Sr. Sec. School No.3	Palam Enclave New Delhi	110045	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114601	1984	No		11	25036224	9810267861	GARGI DHAR	Asst. Head Master/VicePrincipal	9810267861	SATYA PRAKASH	Teacher	8851689692	ggsssno3pe@gmail.com		Co-Ed.	Sr.Sec	VI to XII	6	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	15			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821025	Govt. Sarvodaya Kanya Vidyalaya	Vijay Enclave Palam New Delhi	110045	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114702	1992	No		11	25036810	8800142727	SHASHI SINGH	Head Master/Principal	8800142727	PRITI PANDEY	Teacher	9968304042	skv1821025@gmail.com		Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	10	220	220	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821026	Govt. Sarvodaya Kanya Vidyalaya	"V&PO-Chhawla, New Delhi"	110071	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113315	1969	No		11	25317531	9958460077	PARVEEN YADAV	Head Master/Principal	9958460077	MADHU SOLANKI	Teacher	9891164852	skv.chhawla@yahoo.com		Girls	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	26	210	210	220	220	220	5	30	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821027	Govt. Sarvodaya Kanya Vidyalaya	"Raj Nagar, Palam Colony, New Delhi"	110077	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114201	1992	No		11	25363749	9717483857	KAUSHALAYA YADAV	Asst. Head Master/VicePrincipal	9717483857	CHANCHAL YADAV	Teacher	9958307750	skvrajnagar1821027@gmail.com	https://www.edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	16	220	220	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821028	Govt. Sarvodaya Bal Vidyalaya	Vijay Enclave Palam New Delhi	110045	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114701	1995	No		11	25039574	9013601025	Ram Bharose	Head Master/Principal	9013601025	SUSHIL KUMAR	Teacher	9015821200	sbv_vijayenclave@yahoo.com		Boys	Sr.Sec	Nur to XII	0	12	Evening	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	7	200	210	220	220	220	6	0	6	0	6	0	6	0	6	0	7	0	7	0	7	0	7	0	7	0
South West B	21	1821029	Govt. Co-ed. Sr. Sec. School	"Dwarka, Sector-II New Delhi"	110075	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114801	1996	No		11	20893206	9868523852	DAVENDRA MOHAN	Head Master/Principal	9868523852	NARENDER SINGH	Teacher	9891465468	govtsss_dwarka@rediffmail.com	http://www.edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	Urdu	NA	20			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821030	Govt. Sarvodaya Kanya Vidyalaya	"Sec-1, Pkt VII, Dwarka, (Durga Park)New Delhi"	110045	"1821017:-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080112901	1999	No		11	25393322	9599107502	MARY GEMMA LAKRA	Head Master/Principal	9599107502	NIRMAL SAGAR	Teacher	9999351132	skvsector1@gmail.com	http://www.edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	Urdu	NA	15	210	210	220	220	220	5	0	5	0	5	30	5	30	5	30	6	30	6	30	6	30	6	30	6	30
South West B	21	1821031	Govt. Co-ed. Sr. Sec. School	"Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	110075	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113605	1999	No		11	25080096	9968290101	Mrs. Ritu Puri	Head Master/Principal	9968290101	Dr. Heena Kashyap	Teacher	9873715766	gcoed1821031@gmail.com	https://www.edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	English	Hindi	Sanskrit	NA	NA	3			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821032	Govt. Sarvodaya Bal Vidyalaya	"Bharthal, Bijwasan, New Delhi"	110077	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114104	1953	No		11	25314105	9013382933	Shashi Kant Singh 	Head Master/Principal	9013382933	Shashi Kant Singh 	Head of the School/In-Charge	9013382933	sbv1821032@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	25	210	210	220	220	220	5	30	5	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821033	Govt. Sarvodaya Kanya Vidyalaya	"Shahbad Mohammadpur, New Delhi"	110077	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114302	1970	No		11	25654341	9871115999	Mrs.YASODA RAWAT	Asst. Head Master/VicePrincipal	9871115999	Mrs.ANU  RANI	Teacher	7982727323	ggsss1821033@gmail.com	http://www.edudel.gov.in	Girls	Sr.Sec	Nur to XII	0	12	General	Girls	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	19	210	210	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821034	Govt. Co-ed. Sr. Sec. School	"Kangan Heri, P.O. Chhawla, New Delhi"	110071	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Rural	7080113314	1988	No		11	25319800	9958804243	JAI KISHOR SHARMA	Head Master/Principal	9958804243	AMIT YADAV	Teacher	9873082601	kanganherischool@gmail.com	http://edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	15			220	220	220					5	40	5	40	5	40					6	30	6	30	6	30
South West B	21	1821035	Govt. Girls Sr. Sec. School	"Bharthal, Bijwasan, New Delhi"	110077	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114103	1970	No		11	25314149	9899007360	MRS. INDIRA MEHTA	Asst. Head Master/VicePrincipal	9899007360	MRS. NISHA CHAUDHARY	Teacher	9416930044	ggsssbijwasan1821035@gmail.com	http://edudel.nic.in	Girls	Sr.Sec	VI to XII	6	12	General	Girls	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	5			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821036	Govt. Boys Sr. Sec. School	"V&PO-Chhawla, Delhi"	110071	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113313	1954	No		11	25316324	9868000221	MANOJ KUMAR PANDEY	Asst. Head Master/VicePrincipal	9868000221	Hariender	Teacher	9711663820	gbsss_chhawla@yahoo.co.in	https://www.edudel.gov.in	Boys	Sr.Sec	VI to XII	6	12	Morning	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	18			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821037	Govt. Co-ed. Sr. Sec. School	"Pochan Pur, New Delhi"	110077	"1821037:-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113604	1959	No		11	20892871	9540773235	BIJENDER SINGH	Head Master/Principal	9540773235	VANDANA YADAV	Teacher	9971512525	gcssspochanpur@gmail.com	https://www.edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	36			220	220	220					6	0	6	0	6	0					6	45	6	45	6	45
South West B	21	1821038	Govt. Co-ed. Sec. School	Nanakheri Chhawla New Delhi	110071	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Rural	7080113312	1970	No		11	25319929	8750039071	SHIV CHARAN MEENA	Asst. Head Master/VicePrincipal	8750039071	SHIV CHARAN MEENA	Head of the School/In-Charge	9654800373	nanakherischool@gmail.com	http://www.edudel.nic.in	Co-Ed.	Secondary	VI to X	6	10	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	NA	NA	NA	No	Hindi	English	Sanskrit	NA	NA	3			220	220						6	0	6	0							6	30	6	30		
South West B	21	1821039	Govt. Co-ed. Sr. Sec. School	"Dhulsiras, Bamnoli, New Delhi"	110077	"1821032:-Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114102	1970	No		11	25314900	9310805699	AJAY KUMAR	Asst. Head Master/VicePrincipal	9310805699	PREETI PHAUGAT	Teacher	9810611732	1821039bamnoli@gmail.com	http://www.edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	12			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
South West B	21	1821041	Govt. Sarvodaya Bal Vidyalaya	"Shahbad Mohammadpur, New Delhi"	110061	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080114301	1959	No		11	25655251	9868536415	Manohari Lal Meena	Head Master/Principal	9868536415	Manohari Lal Meena	Head of the School/In-Charge	9868536415	gbsss_1821041@yahoo.in	http://edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	General	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	36	210	210	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821136	Govt. Co-ed. Sec. School	Mahavir Enclave New Delhi	110045	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113001	2003	No		11	25032916	9650286767	SANTARA KUMARI	Asst. Head Master/VicePrincipal	9650286767	SANTARA KUMARI	Head of the School/In-Charge	9650286767	1821136@gmail.com	https://www.edudel.nic.in	Co-Ed.	Secondary	VI to X	6	10	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	19			220	220						6	0	6	30							6	30	6	30		
South West B	21	1821137	Rajkiya Pratibha Vikas Vidyalaya	"Sector-10, Dwarka New Delhi"	110075	"1821037:-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi"	Government	South Delhi Municipal Corporation	Urban	7080113603	2003	No		11	25086911	9868376226	Dr Atul Kumar	Head Master/Principal	9868376226	Shalini Kaushik	Teacher	7015024365	rpvvdwarka@rediffmail.com	https://edudel.nic.in	Co-Ed.	Sr.Sec	IX to XII	9	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	NA	NA	NA	No	Hindi	English	Sanskrit	NA	NA	6				210	210							6	0	6	0							6	30	6	30
South West B	21	1821138	Kennedy Public School	"RZ H-2/826 Raj Nagar Part II, New Delhi"	110077	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314206	1988	No		11	25364590	9818365244	SHABNAM KUMARI	Asst. Head Master/VicePrincipal	9318386114	SHABNAM KUMARI	Head of the School/In-Charge	9318386114	rajinderkennedy@yahoo.com		Co-Ed.	Secondary	Nur to X	0	10	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	190	200	200	210		4	0	6	0	6	0	6	0			6	0	7	0	7	0	7	0		
South West B	21	1821139	N. K. Bagrodia Public School	"Sector-4, Dwarka, New Delhi"	110075	"1821037:-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080313625	2001	No		11	45629450	9999864365	MS ANJALI KHARBANDA	Asst. Head Master/VicePrincipal	9999864365	MS ANJALI BAINS	School Administration Staff/Official/Clerk	8860684804	nkbagrodia_dwarka@yahoo.com	https://www.nkbpsdwarka.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0	200	220	220	220	220	4	20	6	20	6	20	6	20	6	20	6	30	6	30	6	30	6	30	6	30
South West B	21	1821140	Shiv Vani Model Sr. Sec. School	"Mahavir Enclave, Palam Road, New Delhi"	110045	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080313003	1981	No		11	45600323	9910843270	PRASHANT NARULA	Head Master/Principal	9910843270	BABU LAL	School Administration Staff/Official/Clerk	8750740299	mail@shivvani.in	http://shivvani.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0	220	220	220	220	220	6	0	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821141	Delhi Jain Public School	12 Railway Road Palam New Delhi	110077	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314506	1973	No		11	71860605	9958292025	MRS SUNITA KUMARI PANWAR	Head Master/Principal	9958292025	MRS SUNITA KUMARI PANWAR	Head of the School/In-Charge	9810637245	delhijainschool@gmail.com	http://delhijainschool.com	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		220	220	221	221			6	0	6	0	6	0	6	0			7	0	7	0	7	0	7	0
South West B	21	1821142	Ram Chandra Sanatan Dharma Modern Public School	G.No.8 Sadh Nagar Palam Colony New Delhi	110045	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314505	1981	No		11	93544449	9354444964	SEEMA RANI	Asst. Head Master/VicePrincipal	9354444964	SEEMA RANI	School Administration Staff/Official/Clerk	9910198148	rcsdplm@gmail.com	http://www.ramchandraschool.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220	220	220	4	0	5	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821143	Jindal Public School	Dashrath Puri Dwarka Palam Road New Delhi	110045	"1821017:-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080312904	1985	No		11	25391007	9990452144	Uttam Singh	Head Master/Principal	9990452144	Rakesh Kumar Singh	Teacher	7011987624	info@jps.net.in	https://www.jindalpublicschool.in	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		220	230	230	230			6	0	6	0	6	0	6	0			6	0	6	0	6	0	6	0
South West B	21	1821144	Nav Jeewan Academy Sr. Sec. School	"B - Block, Madhu Vihar, Dwarka Sec - 3, New Delhi"	110059	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314801	1989	No		11	70658635	7065863535	NEHA UPADHYAYA	Head Master/Principal	9312220683	Neha	School Administration Staff/Official/Clerk	9990924441	navjeewanacademy@gmail.com	http://navjeewanacademy.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	220	220	220	220	220	4	0	5	0	6	0	6	0	6	0	6	0	6	0	6	30	6	30	6	30
South West B	21	1821145	Laxman Convent School	"G-2, Raj Nagar - II, Palam, New Delhi"	110077	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314205	1994	No		11	80000000	8010292969	M.D Solanki	Others	9810227913	Urmila	Head of the School/In-Charge	8800417736	laxmanconventschool@gmail.com	https://newdelhiconvent.com	Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		235	235					6	0	6	0							6	0	6	0				
South West B	21	1821146	Sevti Devi Memorial Sr. Sec. School	"Vidya Mandir, Mahavir Enclave, New Delhi"	110045	"1821031:-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314706	1990	No		11	41539211	8826228198	TUSHITA	Asst. Head Master/VicePrincipal	8826228198	 TUSHITA	Head of the School/In-Charge	8237233334	sevtidevi@yahoo.com	http://www.sevtidevischool.com	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0		222	222	222	222			6	0	6	0	6	0	6	0			5	30	5	30	5	30	5	30
South West B	21	1821147	Heera Public School	"Samalka, New Delhi"	110037	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314302	1992	No		11	41066913	9315112927	PAWAN KUMAR VATS	Head Master/Principal	7503654727	LOVELESH	School Administration Staff/Official/Clerk	7503654727	schoolpublicheera@gmail.com		Co-Ed.	Sr.Sec	I to XII	1	12	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		210	220	220	220			5	30	6	0	6	0	6	0			6	59	6	59	6	59	6	59
South West B	21	1821148	Deep Parmarth Secondary School	"Mehrauli Road, Puran Nagar, Palam, New Delhi"	110077	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314504	1992	No		11	25361505	8287001619	ANAMIKA MUDGIL	Asst. Head Master/VicePrincipal	9818101771	KOMAL KUMAR	School Administration Staff/Official/Clerk	9958991092	deeparmarthschool@gmail.com	http://www.deeparmarth.in	Co-Ed.	Secondary	Nur to X	0	10	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	210	220	227	230		4	0	5	0	6	0	6	0			6	45	6	45	6	45	6	45		
South West B	21	1821149	M.L. Khanna D.A.V. Public School	"Sector-6, Dwarka, New Delhi"	110075	"1821037:-Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080313624	1990	No		11	45638246	9711701142	Ms. Monika Mehan	Head Master/Principal	9810203235	Ms. Reena Chauhan	School Administration Staff/Official/Clerk	9711701142	dav.dwarka@gmail.com	https://davdwarka.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	German	NA	0	140	140	146	152	152	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
South West B	21	1821150	Gyan Sagar Public School	"P - Block, Raj Nagar II, Palam Colony, New Delhi"	110077	"1821041:-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314204	1993	No		11	25364480	8800308601	MEENA KUMARI	Head Master/Principal	8800308601	NEHA NARANG	Teacher	9818986330	gyansagarindia@rediffmail.com	http://www.gyansagarpublicschool.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	No	Hindi	English	Sanskrit	NA	NA	0	211	211	212	220	223	5	0	6	30	6	30	6	30	6	30	6	59	6	59	6	59	6	59	6	59
South West B	21	1821151	New Delhi Convent Sr. Sec. School	"RZH - 121, Raj Nagar - II, Palam Enclave, New Delhi"	110045	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314203	1990	No		11	20000000	9667705253	MRS M.D.Solanki	Others	9667705253	MRS USHA	Head of the School/In-Charge	9810227913	ndcsss@gmail.com	https://www.newdelhiconventschool.com	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		235	235	235	235			6	0	6	0	6	0	6	0			6	0	6	0	6	0	6	0
South West B	21	1821152	Sir Chhotu Ram Public School	"WZ - 727A Palam Village, New Delhi"	110045	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314503	1992	No		11	47455486	7838684367	Sharmila Yadav	Head Master/Principal	8745993466	Madan Mohan Lal	School Administration Staff/Official/Clerk	9015735887	scrps@hotmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		220	220					6	0	6	0							6	0	6	0				
South West B	21	1821153	Model Public School	WZ 603-B Palam Village New Delhi	110045	"1757198:-MCD Pratibha Vidyalaya (Co-ed) , Palam Village, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080314502	1980	No		11	25085739	9013291064	Smt. Anju Jain	Head Master/Principal	9792123654	Smt. Anju Jain	Head of the School/In-Charge	9013291064			Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	200	200	208			4	0	4	30	5	30					6	0	6	0	6	0				
